id,type,name,concat,house_number,postcode,lat,lon
l3739,cafe,Lovelite,s4169,1,10245,52.5067569,13.4616719
l3740,cafe,Noodle Plus,s4264,,10117,52.5135954,13.3811156
l3741,bar,The Hat Bar,s6560,550,10623,52.5050846,13.3291618
l3742,restaurant,Trattoria Rathaus Piazza,s7815,94,10585,52.5169376,13.309015
l3743,restaurant,Little Green Rabbit,s5165,27,10117,52.5140282,13.3957076
l3744,restaurant,Joseph,s3364,113,10117,52.5259096,13.3875602
l3745,restaurant,Chotto,s5811,84,10435,52.5377998,13.420032
l3746,restaurant,Saigon Cuisine,s5383,118,10625,52.5063625,13.3094096
l3747,restaurant,Houdini,s6674,35,10437,52.5433319,13.4168786
l3748,restaurant,Nea Pizza 1889,s2003,49,10115,52.5351486,13.3776526
l3749,restaurant,Landhaus Pankow,s7283,30,13187,52.5628946,13.4092112
l3750,restaurant,Good Bank,s8735,5,10178,52.5235734,13.4091132
l3751,restaurant,Döner Kebabhaus,s253,52,10555,52.5240313,13.3294843
l3752,restaurant,XOI,s10616,227,10115,52.5274862,13.3879807
l3753,cafe,Luftschlößchen,s11561,17,10405,52.5336025,13.4252749
l3754,restaurant,Sindibad,s9667,1,10247,52.5151648,13.4631268
l3755,bar,Mikkeller Craft Beer Bar,s10616,102,10119,52.5295324,13.4038852
l3756,bar,Mini Lounge,s7442,36,10245,52.5046048,13.4685202
l3757,restaurant,Kontakt Bistro,s3473,13,10245,52.5118555,13.4588387
l3758,cafe,Café Gold Stück,s2781,128,10409,52.5447118,13.4372178
l3759,hotel,Miniloft Mitte Apartment Hotel,s4683,5,10115,52.5291058,13.3800589
l3760,cafe,Budde Kaffee,s1831,31f,13507,52.5919925,13.2859161
l3761,cafe,44 Brekkie,s3473,2,10245,52.5096635,13.4581211
l3762,bar,Masala,s8465,54,13409,52.561872,13.3730826
l3763,restaurant,La Paz,s6707,12,13088,52.5474483,13.4531451
l3764,restaurant,Simela,s5884,1,10115,52.5275655,13.398065
l3765,cafe,JUBEL feine pâtisserie,s4941,10,10407,52.5323532,13.4305604
l3766,restaurant,Mitarbeiterrestaurant,s9344,,13587,52.5708653,13.1965691
l3767,restaurant,ZAMAZiNGO,s8078,118,13595,52.5253498,13.1972417
l3768,hotel,Boutique Hotel Fährhaus,s3,31,13587,52.57323,13.2232569
l3769,cafe,Rosa Parks Café,s9714,32,13359,52.5593061,13.3846108
l3770,cafe,BoboQ,s3364,63,10117,52.5117943,13.3898286
l3771,cafe,POLA Café,s5874,10,10997,52.5032306,13.4381911
l3772,restaurant,Akkawy,s5877,8,10245,52.5104214,13.4527589
l3773,restaurant,Lunchtime,s5165,34,10117,52.5142513,13.3971703
l3774,hotel,Hotel VITA Berlin,s4455,12 14,14052,52.5094009,13.2676595
l3775,restaurant,Zhong Hua,s6465,29a,10969,52.5048782,13.3970187
l3776,cafe,Kaffee Kiana,s8219,38,10405,52.5351095,13.4222322
l3777,hotel,Linnen,s2469,35,10437,52.5415075,13.4090104
l3778,restaurant,Chipperfield Kantine,s5223,11,10119,52.528181,13.4005219
l3779,restaurant,Café 4YOU,s7178,12,10117,52.5118879,13.3885337
l3780,restaurant,Katerschmaus,s4876,25,10243,52.511136,13.426568
l3781,hotel,Lux 11,s8735,11 13,10178,52.5245961,13.4098329
l3782,bar,John & Tommy's,s1994,1,10969,52.5055881,13.3930407
l3783,restaurant,Dave B.,s7815,6 16,10585,52.5140533,13.3186373
l3784,cafe,Grenander,s11590,3a,10789,52.5008818,13.343105
l3785,museum,Hatch Sticker Museum,s9369,10,10247,52.5173218,13.4645632
l3786,bar,Marrakesch,s9325,5,10119,52.5295322,13.4102878
l3787,bar,Carlotta Bar,s6296,10,10245,52.5050754,13.4659465
l3788,restaurant,Provinz Grill,s8292,126,13409,52.5611504,13.3768926
l3789,restaurant,Data Kitchen,s8771,38,10178,52.5242736,13.4026993
l3790,cafe,Meana,s5980,19,13187,52.5698177,13.3987195
l3791,restaurant,Häppies,s2440,85,10437,52.5414252,13.4195481
l3792,restaurant,PeterPaul,s10616,99,10119,52.5299217,13.4042527
l3793,restaurant,Brło Brwhouse,s9305,16,10963,52.5000198,13.3736145
l3794,cafe,An's Tea House,s10616,41,10119,52.5286181,13.4113946
l3795,restaurant,Cookies Cream,s1175,55,10117,52.5163833,13.3880749
l3796,restaurant,Creasian,s4014,20,10115,52.5242768,13.3992434
l3797,restaurant,A Cabana,s4941,15,10407,52.53205,13.432014
l3798,cafe,The Visit Coffee Roastery,s25,9,10999,52.5006694,13.419486
l3799,restaurant,Trattoria Peretti,s5411,5,10178,52.5201674,13.4031215
l3800,restaurant,Indian Village,s2276,94,10178,52.5181787,13.4153916
l3801,restaurant,Lawrence Café Bar Restaurant,s7716,69,10117,52.5248669,13.3926197
l3802,cafe,Na und,s8219,193,10405,52.5399504,13.4242726
l3803,restaurant,Bistro,s4483,62,10557,52.5271311,13.3704825
l3804,restaurant,Trattoria Salute,s3236,73,10247,52.5151115,13.4681553
l3805,pub,Multikulti-Treffpunkt,s1317,31,10553,52.5302234,13.3288675
l3806,restaurant,VND – Viet Next Door,s9171,73,10627,52.5097631,13.3041565
l3807,restaurant,Lavida Wine Club,s10409,20,10117,52.513162,13.3945066
l3808,cafe,Monkey Mind Cafe,s1674,14,10551,52.5298692,13.3401827
l3809,cafe,Eiscafé Roma,s3236,113 117,10365,52.5143017,13.4771
l3810,restaurant,Funky Fisch,s5383,135 136,10625,52.5058862,13.3171792
l3811,restaurant,All Seasons - Chinesisches Erlebnisrestaurant,s429,53,13599,52.537777,13.2162095
l3812,restaurant,Baobab,s9714,41,13359,52.5602202,13.3813175
l3813,restaurant,Avanti,s10282,121,10963,52.5072987,13.3784521
l3814,hotel,Orania,s7721,40,10999,52.5020573,13.4169903
l3815,cafe,Moono,s9671,40,10245,52.5112958,13.4570707
l3816,bar,Rodi Bar,s5861,63,13055,52.5365649,13.4758049
l3817,cafe,R/D Coffee Bar,s2003,19,10115,52.5302541,13.383728
l3818,restaurant,Burger Zimmer VI,s2176,63,10435,52.5396466,13.4227936
l3819,restaurant,Hof-Café,s7718,203,13437,52.5938965,13.3325595
l3820,restaurant,Da Antonio,s1419,60,10627,52.5114395,13.3007122
l3821,pub,Pank-Perle,s2159,60,13187,52.5725278,13.4172611
l3822,restaurant,Aanjal,s7718,92,13437,52.5966834,13.3330039
l3823,cafe,Kontor der gute Dinge,s9446,19,10115,52.5346652,13.3790445
l3824,restaurant,Kalus Restaurant,s806,8,10787,52.5039995,13.3425287
l3825,restaurant,India Express,s5383,74,10627,52.5069545,13.299576
l3826,pub,Lausbub,s3778,29,13055,52.5387686,13.4924271
l3827,restaurant,Anappurna,s10314,22,10627,52.5043781,13.2990128
l3828,restaurant,The Sushi Club,s7178,42,10117,52.5125208,13.3946586
l3829,cafe,Bankert Vinyl Café,s8289,5,10247,52.5159891,13.4608631
l3830,cafe,Long Story Short,s3314,21,14057,52.504214,13.2955068
l3831,pub,La Minga,s9886,33,10437,52.5436408,13.4244812
l3832,restaurant,Beirut der 70er,s4043,84,10245,52.5108794,13.4614068
l3833,restaurant,Ha Long Bay Restaurant,s8960,331,13503,52.6204124,13.2368302
l3834,restaurant,Noi,s9325,72a,10437,52.5484187,13.4139175
l3835,restaurant,Osterberger,s2636,2,10115,52.5330057,13.3977994
l3836,restaurant,Samakki Talad Thai,s5329,41,10627,52.5088818,13.3016726
l3837,cafe,Café Schatztruhe,s11369,8,13405,52.5644173,13.3168621
l3838,restaurant,Vegan Tiger,s6346,5,10437,52.5432162,13.4196852
l3839,cafe,Orange Coffee,s8219,171,10409,52.5473979,13.4280168
l3840,cafe,Glückscafé,s2003,48a,10115,52.5351028,13.377712
l3841,cafe,Coffee For Coffee,s3236,70,10247,52.5142622,13.4670711
l3842,cafe,Coffeebar,s4308,34,10623,52.5100043,13.3259726
l3843,restaurant,East Moon,s4678,100,10365,52.5269548,13.4990684
l3844,restaurant,Nuovo Firenze,s5122,6,10115,52.5322204,13.3931409
l3845,museum,Julia Stoschek Collection Berlin,s6287,60,10117,52.5112602,13.39626
l3846,pub,Mad Monkey Room,s2440,72,10437,52.5442346,13.4220906
l3847,pub,See-Tank,s9537,37,13353,52.5490149,13.35008
l3848,restaurant,Papà Pane,s7528,13,10247,52.5131301,13.4578724
l3849,restaurant,Ma'loa,s7716,7,10178,52.5237134,13.4003558
l3850,restaurant,Schankhalle Pfefferberg,s9325,176,10119,52.5315861,13.4115915
l3851,restaurant,Marafina,s11671,17,10245,52.5086244,13.4620115
l3852,restaurant,Nem & More,s1754,3,10179,52.5121006,13.4171592
l3853,cafe,Monti,s9671,3,10245,52.5123173,13.4570932
l3854,bar,PlaceOne - Panorama Bar,s10270,1,10243,52.5192679,13.427085
l3855,restaurant,Mom's Creation,s8289,1,10247,52.5156937,13.4607276
l3856,restaurant,Mishba,s3938,80,10405,52.5405241,13.4388691
l3857,restaurant,MontRaw,s10024,33,10405,52.5319361,13.4157898
l3858,restaurant,Mama Vân,s5411,15,10178,52.5229753,13.4100471
l3859,cafe,Mia y Leo,s5170,26,10555,52.52394,13.3338029
l3860,cafe,Cafe Friedrichs,s7091,2 4,10589,52.5248057,13.3041606
l3861,bar,Noble Rot Weinbar,s3522,6,10245,52.5093268,13.4603278
l3862,cafe,Gregory’s Coffee,s3829,10,10178,52.5209651,13.4111708
l3863,cafe,ama,s2354,83,10117,52.5183026,13.3841452
l3864,cafe,Chamelion Coffee,s10609,25,13353,52.5406293,13.3511496
l3865,cafe,Röstwerk,s9527,32,14059,52.5155479,13.2918727
l3866,bar,New Action,s5717,35,10787,52.500205,13.3495286
l3867,cafe,The Barn,s7475,12,10178,52.5245299,13.4041265
l3868,cafe,Café Le Vent,s5874,44,10179,52.5089644,13.4246022
l3869,restaurant,Rossi,s6280,66,10557,52.5279868,13.3637225
l3870,cafe,Creperie im Nikolaiviertel,s8287,4,10178,52.5168772,13.4067287
l3871,cafe,Betty'n Caty,s5757,26,10405,52.5349134,13.4182897
l3872,museum,Hanf Museum Berlin,s7274,5,10178,52.5163681,13.4079912
l3873,cafe,Berliner Eismanufaktur,s9527,38,14059,52.5155055,13.2912817
l3874,cafe,Bagelmann,s7442,30,10245,52.5054593,13.4693533
l3875,restaurant,Pizzaria Da Meme,s3876,24,10555,52.5244126,13.330112
l3876,cafe,ANNA`s ToGo,s8482,89,14052,52.5140478,13.2640212
l3877,bar,Mr. Susan,s5956,1,10115,52.5244238,13.3956778
l3878,pub,The Castle,s5122,129,10115,52.5315315,13.3884325
l3879,restaurant,Cinco,s2371,1,10787,52.5097414,13.3459013
l3880,restaurant,Esa Noa,s4574,24,10587,52.5220114,13.3266117
l3881,restaurant,Bey Simit Haus,s1419,66,10627,52.5112671,13.2983991
l3882,cafe,A Never Ending Love Story,s1464,5,10623,52.5064752,13.3199852
l3883,restaurant,Pizza Nostra,s6674,2,10437,52.5409786,13.4148336
l3884,bar,Holzmarkt Pampa,s4876,25,10243,52.5110381,13.4272163
l3885,cafe,Bitter & Süß,s4574,16,10587,52.5218283,13.3270743
l3886,cafe,Cafe Bellermann,s1186,96,13357,52.5547004,13.3847125
l3887,cafe,Kleine Dinge,s6027,39,10627,52.5082331,13.3092634
l3888,hotel,Old Town Hotel,s3938,211,10405,52.5324385,13.4272336
l3889,cafe,Leibniz Café,s6282,17,10625,52.5108384,13.3148931
l3890,bar,Butterfly,s5329,39,10627,52.5092524,13.3016056
l3891,restaurant,Holy Flat!,s2469,22,10437,52.540967,13.4110925
l3893,cafe,Café JO|JO,s7381,44,13347,52.5490056,13.3610483
l3894,hotel,Waldhotel Frohnau,s9323,83 85,13465,52.6432024,13.3006162
l3895,cafe,Sugarclan,s4043,85,10245,52.5110808,13.4618059
l3896,bar,The Castle Berlin,s5122,129,10115,52.5315225,13.3884173
l3897,bar,Botanical Affairs - Gin&Tonic Bar & Shop,s10616,95,10119,52.529821,13.4047968
l3898,restaurant,Ryu,s6004,17,10245,52.5105583,13.4576552
l3899,restaurant,California Soul Kitchen,s8499,37,10117,52.5224959,13.3801576
l3900,restaurant,Piccolo Giardino,s8771,36,10178,52.524694,13.4020731
l3901,restaurant,Hako Ramen,s9671,46,10245,52.5124715,13.4577276
l3902,cafe,Babuschka in der alten Fischräucherei,s1172,32,13086,52.5505594,13.4470104
l3903,restaurant,Neo Kyma - Neue Welle,s10929,6,13355,52.5412157,13.3878996
l3904,hotel,Aparotel Berlin,s7751,7,10589,52.526216,13.3008679
l3905,restaurant,Due Fratelli,s7719,63,13469,52.608053,13.3231747
l3906,restaurant,Pizza la Pizza,s1258,112,13189,52.5648827,13.4129993
l3907,restaurant,L'Osteria,s7025,3,10178,52.5237679,13.4102103
l3908,cafe,The visit coffee,s10800,28,10117,52.5174493,13.3877424
l3909,cafe,MilchHalle,s5411,34,10178,52.5258896,13.4151075
l3910,restaurant,Le Due Famiglie,s5284,28,13597,52.5382699,13.2031088
l3911,cafe,Wundertüte,s10267,33,10249,52.5229164,13.4520852
l3912,cafe,Tinman,s223,2,10119,52.5286,13.4091013
l3913,restaurant,ALEX,s4451,14,10243,52.5046845,13.4426285
l3914,restaurant,Little Green Rabbit,s10800,21,10117,52.5167071,13.389083
l3915,cafe,Das Café-Haus,s7299,135,13349,52.550776,13.3509834
l3916,restaurant,Grindhouse,s5811,54,10405,52.5347972,13.4166737
l3917,cafe,KleinMein,s10983,9,10247,52.5149551,13.4714478
l3918,cafe,DADA-Künstlercafè,s5383,87a,10627,52.5066437,13.2968728
l3919,bar,The Brit-Pub,s2990,,13467,52.616503,13.308675
l3920,pub,Murphys Irish Pub,s11800,19,10969,52.5075085,13.3894811
l3921,restaurant,von Greifswald,s3938,80,10405,52.5408686,13.4363653
l3922,cafe,kaffee ingwer,s11671,12,10245,52.508263,13.463615
l3923,restaurant,Il Castello,s5215,25,10711,52.5002816,13.2968016
l3924,restaurant,Bangkok Treffpunkt,s8219,46,10405,52.5367525,13.4232012
l3925,restaurant,Langhans-Grill,s6207,30,13086,52.5512676,13.4425783
l3926,cafe,Garcia Kaffeebar,s11021,59,10551,52.5277622,13.3304119
l3927,restaurant,Evin - Pizza & Pasta,s6091,101 104,10787,52.5047409,13.3417306
l3928,restaurant,Momiji,s1464,52,10623,52.506562,13.3203813
l3929,restaurant,Ngokimpak,s9239,22 23,10625,52.5056784,13.3171548
l3930,restaurant,Beets&Roots,s2354,83,10117,52.5183392,13.3843493
l3931,cafe,19grams Alex,s8669,14,10178,52.5227551,13.4074446
l3932,bar,Isotop,s8170,64,10785,52.5014222,13.3620801
l3933,restaurant,Takumi Nine Sapporo,s2003,124,10115,52.5290127,13.3847516
l3934,hotel,Rossi,s6280,66,10557,52.5281319,13.3635682
l3935,cafe,Familiencafé Zaunkönig,s6601,14,13351,52.5506983,13.3488695
l3936,cafe,Kaffee 26,s5284,26,13597,52.5381186,13.2030361
l3937,cafe,Cafe Lounge,s5124,25,10317,52.5097019,13.4984766
l3938,restaurant,Mahalo Poke,s6004,11a,10245,52.5107397,13.4579088
l3939,cafe,Plant Base,s8219,208,10405,52.5368642,13.4224481
l3940,restaurant,Van Anh Quan,s1771,182,10119,52.5316217,13.3994499
l3941,restaurant,Coppa di Pasta,s7442,25,10245,52.5067552,13.4705899
l3942,restaurant,Die Eselin von A.,s9234,61,14059,52.5171206,13.2968884
l3943,cafe,Spinner und Weber,s1796,37,13353,52.5462101,13.348835
l3944,bar,Oui Madame,s174,43,10119,52.52669,13.4096975
l3945,bar,Angiyok,s9769,2,10178,52.5210821,13.4038867
l3946,restaurant,Thakli Haus,s10317,61,14057,52.509756,13.2970375
l3947,hotel,Pension Bigus,s6207,69,13086,52.554279,13.432937
l3948,bar,Nara-Bar,s10736,53,10551,52.5272926,13.3315002
l3949,bar,[B],s6858,7,10317,52.5045098,13.4721286
l3950,restaurant,38 Indochina Kitchen,s10009,139b,10407,52.5331751,13.4559643
l3951,pub,Ruhlebener Klause,s8939,2,13597,52.528843,13.2079646
l3952,cafe,Simon's Coffee,s9671,9,10245,52.5110185,13.4565123
l3953,cafe,Imogti,s6086,2,10719,52.504851,13.3296252
l3954,bar,Restaurant Kleens Bar,s10563,25,13509,52.5915845,13.2914723
l3955,restaurant,Tre Amici,s7427,30,13409,52.5622824,13.373601
l3956,bar,BLO Kantine,s5463,55,10317,52.5047247,13.4834592
l3957,restaurant,Nanum,s6465,90,10969,52.5025841,13.3940285
l3958,restaurant,Phuong Dong,s1692,20,13597,52.5365869,13.2051712
l3959,restaurant,Sausalitos,s7101,11,10243,52.5056092,13.4425374
l3960,restaurant,Hans im Glück,s4451,12,10243,52.5050276,13.4430896
l3961,nightclub,://about blank,s6836,24c,10245,52.5024767,13.466302
l3962,restaurant,Umi Berlin,s7299,55a,13349,52.5536405,13.3468013
l3963,restaurant,Phaeton,s1993,8,13156,52.5882166,13.4124072
l3964,cafe,Archetyp,s6808,5,10405,52.5349354,13.4234574
l3965,bar,Chila Club,s5861,60,13055,52.5361832,13.474447
l3966,restaurant,La Piadina,s6797,23,10997,52.5041761,13.4265328
l3967,bar,260 Grad,s7282,,10243,52.5043994,13.4425535
l3968,bar,Hildegard Bar,s6763,3,10789,52.5030662,13.3368675
l3969,bar,Rodi Bier Bar,s4824,72,10369,52.5351527,13.468831
l3970,restaurant,Koempul,s6674,6,10437,52.5413634,13.4151335
l3971,hotel,Hotel Schulz,s10017,36,10243,52.5084938,13.4340604
l3972,restaurant,Louis Alfons,s3637,60,13347,52.5442461,13.3712752
l3973,restaurant,+84 Asian Deli,s4175,52,10115,52.5324084,13.3795304
l3974,restaurant,Solino,s8199,13 14,10178,52.5162004,13.4068822
l3975,cafe,Transfair,s7442,1a,10245,52.5047784,13.4691969
l3976,cafe,Grüngut,s5874,53,10179,52.5093679,13.4232634
l3977,cafe,café EMPORIUM,s8499,10,10117,52.5237497,13.386219
l3978,cafe,Kaffee Küche,s4281,145,13088,52.5498861,13.474581
l3979,cafe,Mon Plaisir,s7858,9,10437,52.5423416,13.4139987
l3980,cafe,Café µ,s6367,2,10245,52.5097682,13.4545025
l3981,restaurant,L'Osteria,s7101,11,10243,52.5052588,13.4422143
l3982,bar,Transformator Frohnau,s3448,40,13465,52.6309488,13.308953
l3983,cafe,Das Caro,s1945,1,10115,52.531471,13.3857245
l3984,restaurant,Pasteur,s5811,48,10405,52.5344039,13.4162595
l3985,restaurant,Loretta an der Spree,s7101,11,10243,52.5057999,13.4420048
l3986,cafe,Le Pain,s5383,70,10627,52.506944,13.3011382
l3987,museum,Museum der Illusionen,s5411,9,10178,52.5215057,13.4069139
l3988,bar,Rio Cocktailbar,s4281,249,13051,52.5613525,13.4992297
l3989,restaurant,Ristorante Sale e Tabacchi,s8890,25,10969,52.5066487,13.3913866
l3990,bar,Lucky Seven,s7673,15,13349,52.5555379,13.3439452
l3991,cafe,RAZ Café,s318,15,13507,52.5835817,13.2849114
l3992,restaurant,Ma’loa,s5383,48,10625,52.5066238,13.3108644
l3993,restaurant,frannz Ausschank-Salon-Club,s9325,36,10435,52.5383679,13.4128958
l3994,restaurant,Weilands,s2561,3,10785,52.5061538,13.3727365
l3995,restaurant,Grand Tang,s8219,204,10405,52.5379361,13.4230952
l3996,cafe,Eiscafé Kibo,s10631,13,13351,52.5520958,13.3414686
l3997,restaurant,Bar Brass,s594,9,10589,52.5211858,13.3067777
l3998,restaurant,Datscha,s9886,24,10437,52.5449853,13.4213637
l3999,cafe,Coffee Station,s5861,87,13055,52.5398635,13.4847981
l4000,cafe,Choc Culturel,s9671,10,10245,52.5108524,13.4563827
l4001,cafe,Bubble Bär,s3829,,10178,52.5208444,13.4113176
l4002,cafe,Common Ground,s8771,1,10119,52.5293286,13.4014104
l4003,cafe,Verzuckert Berlin,s9369,61,10247,52.5179364,13.4628696
l4004,restaurant,Goldene-Schnitzel,s10385,11,10243,52.5059249,13.4464622
l4005,restaurant,Minty 2,s9886,22,10437,52.5453286,13.4205814
l4006,pub,Hansbach,s9035,18,10247,52.5192393,13.4667541
l4007,restaurant,Trarbacher Klause,s10633,2,13088,52.5574356,13.4686463
l4008,cafe,Backery & Coffee,s5827,31 32,10969,52.5059889,13.4060963
l4009,cafe,Malu,s3364,41,10969,52.5064762,13.390707
l4010,restaurant,dean&david,s7282,15 19,10243,52.5045854,13.442557
l4011,cafe,Torten Träume,s8530,108,13409,52.5635819,13.3651864
l4012,restaurant,Liu Chengdu Weidao,s5996,72,10117,52.5111972,13.38759
l4013,restaurant,Lemon Chillies,s2900,44a,10997,52.5002371,13.4442637
l4014,restaurant,Gärtnerei,s10616,179,10115,52.5287499,13.3940772
l4015,restaurant,El Reda Grill,s4986,2,10553,52.527644,13.3278621
l4016,cafe,German Cooking,s6287,56,10117,52.5113456,13.3982387
l4017,restaurant,Tembo,s2167,20,14059,52.513635,13.2909026
l4018,restaurant,Ki Kuriya,s4941,14,10407,52.532037,13.4312931
l4019,restaurant,Iro Izakaya,s6004,19,10245,52.5103819,13.458696
l4020,bar,Bierbar am Park,s10733,14,13349,52.5550643,13.3496205
l4021,bar,Black & White,s9714,69,13359,52.5598913,13.3812912
l4022,restaurant,Alaturka,s8502,109,13347,52.5451861,13.3691757
l4023,restaurant,Bear Burger,s3938,,10405,52.5315773,13.4272249
l4024,restaurant,PHO,s4307,2,10623,52.5062265,13.3334358
l4025,restaurant,Vapiano,s952,43,10789,52.5027455,13.3315273
l4026,nightclub,Berghain,s672,,10243,52.5111669,13.4430356
l4027,restaurant,Phoenix China Restaurant,s3938,90,10409,52.5433177,13.4420553
l4028,restaurant,Secret Garden,s11102,32,10243,52.5077173,13.4499105
l4029,restaurant,Soda Restaurant,s5757,97,10435,52.5394278,13.4143016
l4030,restaurant,Mavericks,s6174,106,10369,52.5285274,13.4575012
l4031,hotel,Hotel Indigo,s7282,13 19,10243,52.5048892,13.4411735
l4032,restaurant,Volk,s1771,182,10119,52.5315696,13.3994914
l4033,cafe,King Momo,s10507,2,14052,52.5099555,13.2737073
l4034,bar,Loft14,s6174,106,10369,52.5285246,13.4574432
l4035,restaurant,L.A. Poke,s223,44,10119,52.5264239,13.4077426
l4036,restaurant,Futura Neapolitan Pizza,s1063,91,10247,52.5173106,13.4714476
l4037,restaurant,Teras,s11509,45,10117,52.5117473,13.3835168
l4038,cafe,Mert'ice,s5817,21,13359,52.5579484,13.3787933
l4039,restaurant,Pasta Laden,s6207,149,13086,52.5487927,13.4495209
l4040,restaurant,China Club Berlin,s1175,72,10117,52.5149765,13.379879
l4041,restaurant,Prism,s3380,48,10627,52.5070849,13.3007937
l4042,restaurant,La Amistad,s11284,13a,13595,52.5227071,13.1966844
l4043,cafe,Cafe Soleil,s10617,148,13591,52.5406266,13.1319314
l4044,restaurant,Kim's Ha,s5383,87,10627,52.5066363,13.2967026
l4045,restaurant,Lotus Bistro,s7653,28 30,13593,52.5219091,13.1632347
l4046,restaurant,Pizzahütte,s5865,17,10437,52.5493194,13.407594
l4047,restaurant,Mandi,s9537,57,13347,52.5518746,13.3554694
l4048,cafe,Quarta Caffé,s11529,128,10627,52.5101016,13.305841
l4049,cafe,Cafe des Schicksals,s3637,68,13347,52.5438105,13.3729322
l4050,restaurant,Lang Van,s7185,48,10367,52.5242388,13.4806906
l4051,restaurant,Möllers Köttbullar,s5874,190,10997,52.5018076,13.4402238
l4052,cafe,Café Coconut,s2176,144,10407,52.5344101,13.436069
l4053,restaurant,beets&roots,s6920,76,10117,52.5094463,13.3879255
l4054,restaurant,Kochkraft,s4698,13,10437,52.542377,13.4254403
l4055,cafe,Der Backbär,s10241,29,10243,52.5154085,13.4398985
l4056,restaurant,Thai Lotus,s4281,69,13088,52.5498058,13.4744744
l4057,cafe,Eis & Café Lekker,s2309,1,10247,52.5196928,13.4627065
l4058,cafe,Haferkater,s2469,26,10437,52.5412546,13.4112914
l4059,bar,Liquid,s7299,121,13349,52.5540198,13.3452196
l4060,restaurant,Konträr,s11561,53,10405,52.5346868,13.4258532
l4061,bar,Barcelona,s7299,67,13349,52.5565569,13.3416822
l4062,pub,Hut ab,s1080,13,13349,52.5556282,13.3468174
l4063,cafe,Zweitausend,s6509,30 35,10969,52.5031274,13.4076703
l4064,cafe,Kiran Café,s7299,54,13349,52.5534219,13.3471838
l4065,nightclub,Cosmic Kaspar,s1771,197 198,10119,52.5299774,13.4006925
l4066,restaurant,Kyo,s5474,23,10435,52.5377598,13.408594
l4067,cafe,Sweet Sisters,s1063,41,10247,52.5185682,13.4642562
